BottleneckSummaryIndex,Id,StartDateUTC,EndDateUTC,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,StartDateET,EndDateET,StartHourET,StartMinuteET,EndHourET,EndMinuteET,TotalImpactFactor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
12,e5d65b1a-6c52-47f3-860a-75f4b413de2d,2024-05-15 11:52:03,2024-05-15 12:04:07,I-275  Exit 54 / Wards Corner Rd,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,12,0.084,0.0,2.62,39.22914015131736,-84.28482023778442,39.25225236777236,-84.3189638880201,2024-05-15 07:52:03-04:00,2024-05-15 08:04:07-04:00,7,52,8,4,31.44,0,0.0,0.0,0,0,0.0,0.0,20.96,10.48,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,21d12364-9c7c-499c-8ce0-36281a1493aa,2024-05-17 11:52:19,2024-05-17 11:58:08,I-275 W / I-275,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,6,0.771,0.139,3.92,39.21666412052099,-84.26912464936484,39.25274062455193,-84.32336029628117,2024-05-17 07:52:19-04:00,2024-05-17 07:58:08-04:00,7,52,7,58,23.52,0,0.0,0.0,0,0,0.0,0.0,23.52,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,b8ca6113-da35-4729-b301-97afe0cb7699,2024-04-30 10:53:21,2024-04-30 11:50:14,I-275 S / I-275,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,57,0.136,0.95,7.96,39.15671016680072,-84.26689002421301,39.25193978831089,-84.31601617179102,2024-04-30 06:53:21-04:00,2024-04-30 07:50:14-04:00,6,53,7,50,453.71999999999997,0,0.0,0.0,0,0,0.0,55.71999999999999,397.99999999999994,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,999e79bf-55d7-4690-b21b-b7b16b9d2bf4,2024-04-17 12:57:15,2024-04-17 13:04:15,I-275  Exit 57 / I-275 W / OH-28,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,7,0.043,0.764,6.64,39.18816820572917,-84.26280222597065,39.25764011364465,-84.33288015252309,2024-04-17 08:57:15-04:00,2024-04-17 09:04:15-04:00,8,57,9,4,46.48,0,0.0,0.0,0,0,0.0,0.0,0.0,19.919999999999998,26.559999999999995,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,8c90415e-2064-4a3a-81ee-ec524294eafc,2024-05-17 11:39:03,2024-05-17 11:45:10,I-275 / I-275 W,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,6,1.079,0.95,3.34,39.221014424837385,-84.27288981350684,39.25193978831089,-84.31601617179102,2024-05-17 07:39:03-04:00,2024-05-17 07:45:10-04:00,7,39,7,45,20.04,0,0.0,0.0,0,0,0.0,0.0,20.04,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,1aaf0501-58e8-45cd-a6b8-6e4b925b5fb2,2024-05-06 11:32:25,2024-05-06 11:48:27,I-275  Exit 57 / I-275 W / OH-28,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,16,0.043,0.0,5.88,39.18816820572917,-84.26280222597065,39.25225236777236,-84.3189638880201,2024-05-06 07:32:25-04:00,2024-05-06 07:48:27-04:00,7,32,7,48,94.08,0,0.0,0.0,0,0,0.0,0.0,94.08,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,baa31b68-a23e-421a-8606-43b1a7982216,2024-04-24 11:29:08,2024-04-24 12:13:03,I-275  Exit 57 / I-275 W / OH-28,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,44,0.0,0.95,5.55,39.19109,-84.26246,39.25193978831089,-84.31601617179102,2024-04-24 07:29:08-04:00,2024-04-24 08:13:03-04:00,7,29,8,13,244.2,0,0.0,0.0,0,0,0.0,0.0,172.05,72.15,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,8c371321-01a1-4d11-9d01-4c0c50abeb92,2024-04-29 11:43:05,2024-04-29 11:57:13,I-275 W / I-275,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,14,0.462,0.95,3.95,39.21269114713353,-84.2657887603597,39.25193978831089,-84.31601617179102,2024-04-29 07:43:05-04:00,2024-04-29 07:57:13-04:00,7,43,7,57,55.300000000000004,0,0.0,0.0,0,0,0.0,0.0,55.300000000000004,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,f0634a2a-a376-4d38-8085-4e7ce1466e54,2024-05-30 11:19:12,2024-05-30 12:08:07,I-275 S / I-275,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,49,0.597,0.95,6.81,39.17333125373716,-84.26782737942385,39.25193978831089,-84.31601617179102,2024-05-30 07:19:12-04:00,2024-05-30 08:08:07-04:00,7,19,8,8,333.69,0,0.0,0.0,0,0,0.0,0.0,279.21000000000004,54.48,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12,383427ea-0282-4e5d-8a62-6283b716b7b9,2024-04-10 11:41:48,2024-04-10 12:34:52,I-275  Exit 57 / I-275 W / OH-28,I-275  Exit 50 / US-22 Montgomery Rd,Northbound,53,1.247,0.417,6.72,39.18242,-84.26487,39.25396925630999,-84.32769480948342,2024-04-10 07:41:48-04:00,2024-04-10 08:34:52-04:00,7,41,8,34,356.15999999999997,0,0.0,0.0,0,0,0.0,0.0,127.67999999999998,228.47999999999996,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
